"formula","robust_errors","log","t","p"
"economic_growth ~ gdp_level + life_expectancy + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.91439073745102,0.0557928247818766
"economic_growth ~ gdp_level + life_expectancy + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.66144647283848,0.0968237136849442
"economic_growth ~ gdp_level + enrollment + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.52624640854628,0.127208981579773
"economic_growth ~ economic_freedom + inequality + population + inflation + life_expectancy + enrollment + freedom_house","HC3",TRUE,-1.10906199126865,0.267695807227433
"economic_growth ~ economic_freedom + inequality + population + inflation + life_expectancy + physical_capital + freedom_house","HC3",TRUE,-0.306553187786321,0.759241557589899
"economic_growth ~ economic_freedom + inequality + population + inflation + life_expectancy + trade + freedom_house","HC3",TRUE,-1.01835412248346,0.30871633875684
"economic_growth ~ economic_freedom + inequality + population + inflation + life_expectancy + gov_size + freedom_house","HC3",TRUE,-1.16567037238749,0.244066119064671
"economic_growth ~ economic_freedom + inequality + population + inflation + life_expectancy + conflict + freedom_house","HC3",TRUE,-0.13338817634647,0.893921157731856
"economic_growth ~ economic_freedom + inequality + population + inflation + enrollment + physical_capital + freedom_house","HC3",TRUE,-0.548775705012027,0.583302155909684
"economic_growth ~ economic_freedom + inequality + population + inflation + enrollment + trade + freedom_house","HC3",TRUE,-1.01797759442846,0.308960962244359
"economic_growth ~ economic_freedom + inequality + population + inflation + enrollment + gov_size + freedom_house","HC3",TRUE,-1.21143161074741,0.226122031193811
"economic_growth ~ economic_freedom + inequality + population + inflation + enrollment + conflict + freedom_house","HC3",TRUE,-1.3577460586128,0.175062443265105
"economic_growth ~ economic_freedom + inequality + population + inflation + physical_capital + trade + freedom_house","HC3",TRUE,-0.186421057720439,0.852149047536642
"economic_growth ~ economic_freedom + inequality + population + inflation + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.515916454349562,0.606055493260303
"economic_growth ~ economic_freedom + inequality + population + inflation + physical_capital + conflict + freedom_house","HC3",TRUE,0.344494873267573,0.730576596480912
"economic_growth ~ economic_freedom + inequality + population + inflation + trade + gov_size + freedom_house","HC3",TRUE,-1.1964959260347,0.231830173051472
"economic_growth ~ economic_freedom + inequality + population + inflation + trade + conflict + freedom_house","HC3",TRUE,-0.371855556171775,0.710102837217833
"economic_growth ~ economic_freedom + inequality + population + inflation + gov_size + conflict + freedom_house","HC3",TRUE,-1.42900468925658,0.153557469943726
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + enrollment + physical_capital + freedom_house","HC3",TRUE,-1.44858118966202,0.147805211039628
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + enrollment + trade + freedom_house","HC3",TRUE,-1.81832771334958,0.0693315308916515
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + enrollment + gov_size + freedom_house","HC3",TRUE,-1.29723670210395,0.194953492967185
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + enrollment + conflict + freedom_house","HC3",TRUE,-1.73066597116868,0.0840065137997083
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + physical_capital + trade + freedom_house","HC3",TRUE,-0.698136972782118,0.485232430041071
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.835003744265679,0.403960000394277
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + physical_capital + conflict + freedom_house","HC3",TRUE,-0.106647418767598,0.915097179609847
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + trade + gov_size + freedom_house","HC3",TRUE,-1.66400170955357,0.0964664926342203
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + trade + conflict + freedom_house","HC3",TRUE,-0.592778699266475,0.55349309966213
"economic_growth ~ economic_freedom + inequality + population + life_expectancy + gov_size + conflict + freedom_house","HC3",TRUE,-1.91369056308817,0.0561533235770929
"economic_growth ~ economic_freedom + inequality + population + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,-1.24895825042924,0.212008007770164
"economic_growth ~ economic_freedom + inequality + population + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.249321106060983,0.803185441614237
"economic_growth ~ economic_freedom + inequality + population + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-1.05463267797083,0.292026500548636
"economic_growth ~ economic_freedom + inequality + population + enrollment + trade + gov_size + freedom_house","HC3",TRUE,-1.22868752106311,0.219581704853607
"economic_growth ~ economic_freedom + inequality + population + enrollment + trade + conflict + freedom_house","HC3",TRUE,-1.78074605372184,0.0754411351981308
"economic_growth ~ economic_freedom + inequality + population + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,-1.92265988537143,0.0551117332350043
"economic_growth ~ economic_freedom + inequality + population + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.614616180448834,0.538979770971747
"economic_growth ~ economic_freedom + inequality + population + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.00717847593322753,0.99427436046078
"economic_growth ~ economic_freedom + inequality + population + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.973302066883229,0.330848031435844
"economic_growth ~ economic_freedom + inequality + population + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.77214552833968,0.0768971374628923
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + enrollment + physical_capital + freedom_house","HC3",TRUE,-0.725341879582269,0.468440098333439
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + enrollment + trade + freedom_house","HC3",TRUE,-1.21218719110504,0.225757447623193
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + enrollment + gov_size + freedom_house","HC3",TRUE,-1.17225922965427,0.241475409921451
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + enrollment + conflict + freedom_house","HC3",TRUE,-1.35948464297239,0.174511532167897
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + physical_capital + trade + freedom_house","HC3",TRUE,-0.548973197599862,0.583135560615021
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.865998988696677,0.386750675390499
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + physical_capital + conflict + freedom_house","HC3",TRUE,0.202037696327,0.839945374365063
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + trade + gov_size + freedom_house","HC3",TRUE,-1.48660149145154,0.137483642934282
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + trade + conflict + freedom_house","HC3",TRUE,-0.544020792298289,0.586584854302529
"economic_growth ~ economic_freedom + inequality + inflation + life_expectancy + gov_size + conflict + freedom_house","HC3",TRUE,-1.50081533731195,0.133963917773532
"economic_growth ~ economic_freedom + inequality + inflation + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,-0.434857865597329,0.663775205972321
"economic_growth ~ economic_freedom + inequality + inflation + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.0332242081687222,0.973505401741001
"economic_growth ~ economic_freedom + inequality + inflation + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-0.39189983617011,0.695281850914117
"economic_growth ~ economic_freedom + inequality + inflation + enrollment + trade + gov_size + freedom_house","HC3",TRUE,-1.07332316764355,0.283483256114245
"economic_growth ~ economic_freedom + inequality + inflation + enrollment + trade + conflict + freedom_house","HC3",TRUE,-1.29802160965926,0.194786246869916
"economic_growth ~ economic_freedom + inequality + inflation + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,-1.61576513475214,0.106811865886373
"economic_growth ~ economic_freedom + inequality + inflation + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.568939203637906,0.56955748436882
"economic_growth ~ economic_freedom + inequality + inflation + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.21623750712746,0.82886499283665
"economic_growth ~ economic_freedom + inequality + inflation + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.61943235451908,0.535906036512417
"economic_growth ~ economic_freedom + inequality + inflation + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.45045043483653,0.14748983152162
"economic_growth ~ economic_freedom + inequality + life_expectancy + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,-1.38256991653996,0.167142815557402
"economic_growth ~ economic_freedom + inequality + life_expectancy + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.361002229898622,0.718206545081113
"economic_growth ~ economic_freedom + inequality + life_expectancy + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-1.14857113629624,0.251199889508033
"economic_growth ~ economic_freedom + inequality + life_expectancy + enrollment + trade + gov_size + freedom_house","HC3",TRUE,-1.45650239971113,0.145680245394672
"economic_growth ~ economic_freedom + inequality + life_expectancy + enrollment + trade + conflict + freedom_house","HC3",TRUE,-1.76655317672304,0.077792717800351
"economic_growth ~ economic_freedom + inequality + life_expectancy + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,-2.03464875393864,0.0424330230618386
"economic_growth ~ economic_freedom + inequality + life_expectancy + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-1.01124706127777,0.312198320471101
"economic_growth ~ economic_freedom + inequality + life_expectancy + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.087534882360364,0.930269694282219
"economic_growth ~ economic_freedom + inequality + life_expectancy + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-1.13036625207581,0.258834166138821
"economic_growth ~ economic_freedom + inequality + life_expectancy + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.8639836123992,0.0628307790261114
"economic_growth ~ economic_freedom + inequality + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.16922758325483,0.865666524125329
"economic_growth ~ economic_freedom + inequality + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-1.0035936513301,0.315987330863592
"economic_growth ~ economic_freedom + inequality + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.837138390248074,0.402950430100532
"economic_growth ~ economic_freedom + inequality + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.95399609625052,0.0512796065569205
"economic_growth ~ economic_freedom + inequality + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.0338500997031,0.301678639103705
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + enrollment + physical_capital + freedom_house","HC3",TRUE,0.0498640674456844,0.960234328954464
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + enrollment + trade + freedom_house","HC3",TRUE,0.270179709450376,0.78703946816561
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + enrollment + gov_size + freedom_house","HC3",TRUE,2.04832982739523,0.0406614716136634
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + enrollment + conflict + freedom_house","HC3",TRUE,0.351750614941424,0.725059929191495
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + physical_capital + trade + freedom_house","HC3",TRUE,0.376948276354337,0.706232657679474
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + physical_capital + gov_size + freedom_house","HC3",TRUE,0.690499705229852,0.48995211395053
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + physical_capital + conflict + freedom_house","HC3",TRUE,0.0428312894512088,0.965839280267867
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + trade + gov_size + freedom_house","HC3",TRUE,0.592786651356762,0.553376382758893
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + trade + conflict + freedom_house","HC3",TRUE,0.0227532685796478,0.981848599856089
"economic_growth ~ economic_freedom + population + inflation + life_expectancy + gov_size + conflict + freedom_house","HC3",TRUE,0.455650149154678,0.648700285833733
"economic_growth ~ economic_freedom + population + inflation + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,0.407282098359566,0.683832706060569
"economic_growth ~ economic_freedom + population + inflation + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,2.6246836619352,0.00874939082584796
"economic_growth ~ economic_freedom + population + inflation + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,0.0895639998959973,0.928643274217071
"economic_growth ~ economic_freedom + population + inflation + enrollment + trade + gov_size + freedom_house","HC3",TRUE,2.06834720666471,0.0387439170070463
"economic_growth ~ economic_freedom + population + inflation + enrollment + trade + conflict + freedom_house","HC3",TRUE,0.136362693389381,0.891547773423399
"economic_growth ~ economic_freedom + population + inflation + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,1.4280108300284,0.153534790726486
"economic_growth ~ economic_freedom + population + inflation + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,1.02031035026732,0.307693175368074
"economic_growth ~ economic_freedom + population + inflation + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.168378879054941,0.866298184934367
"economic_growth ~ economic_freedom + population + inflation + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,0.523942547757096,0.600395137668065
"economic_growth ~ economic_freedom + population + inflation + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.54760874990333,0.584033977123595
"economic_growth ~ economic_freedom + population + life_expectancy + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,0.507978789840435,0.611505764142346
"economic_growth ~ economic_freedom + population + life_expectancy + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,1.59938593495007,0.109914054956633
"economic_growth ~ economic_freedom + population + life_expectancy + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,0.00577150525247758,0.995395579868196
"economic_growth ~ economic_freedom + population + life_expectancy + enrollment + trade + gov_size + freedom_house","HC3",TRUE,0.947109565705021,0.343702257248491
"economic_growth ~ economic_freedom + population + life_expectancy + enrollment + trade + conflict + freedom_house","HC3",TRUE,-0.693476952512724,0.488076754566271
"economic_growth ~ economic_freedom + population + life_expectancy + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,0.212537980607132,0.831720670609121
"economic_growth ~ economic_freedom + population + life_expectancy + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,1.02642420105963,0.304801277746796
"economic_growth ~ economic_freedom + population + life_expectancy + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.268468467627808,0.788357370019845
"economic_growth ~ economic_freedom + population + life_expectancy + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,0.304742749789645,0.760602529561191
"economic_growth ~ economic_freedom + population + life_expectancy + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.0722959488829753,0.942374774572531
"economic_growth ~ economic_freedom + population + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,1.86321084650059,0.0626004935514118
"economic_growth ~ economic_freedom + population + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.0441104937920896,0.964820541866505
"economic_growth ~ economic_freedom + population + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,1.07271772824518,0.28361097117434
"economic_growth ~ economic_freedom + population + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.473727894511914,0.635774683717382
"economic_growth ~ economic_freedom + population + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.532030750080643,0.594780069737285
"economic_growth ~ economic_freedom + inflation + life_expectancy + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,0.355432367872223,0.722293142751379
"economic_growth ~ economic_freedom + inflation + life_expectancy + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,2.70614093601199,0.00687396076415317
"economic_growth ~ economic_freedom + inflation + life_expectancy + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,0.054890379676907,0.956231656610038
"economic_growth ~ economic_freedom + inflation + life_expectancy + enrollment + trade + gov_size + freedom_house","HC3",TRUE,2.02719835694582,0.0427830541551741
"economic_growth ~ economic_freedom + inflation + life_expectancy + enrollment + trade + conflict + freedom_house","HC3",TRUE,0.077915783026218,0.937902549579891
"economic_growth ~ economic_freedom + inflation + life_expectancy + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,1.41954079134699,0.15598700554579
"economic_growth ~ economic_freedom + inflation + life_expectancy + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,0.893779475724674,0.371537388509768
"economic_growth ~ economic_freedom + inflation + life_expectancy + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.0679249254738009,0.945850572050836
"economic_growth ~ economic_freedom + inflation + life_expectancy + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,0.514096952390079,0.607259184538639
"economic_growth ~ economic_freedom + inflation + life_expectancy + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.545473598383866,0.585500898718489
"economic_growth ~ economic_freedom + inflation + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,2.78985993212186,0.00533147991147214
"economic_growth ~ economic_freedom + inflation + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.164256246419075,0.869547156594923
"economic_growth ~ economic_freedom + inflation + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,2.05581760541204,0.0400186038951291
"economic_growth ~ economic_freedom + inflation + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,1.6031419434429,0.109155952786211
"economic_growth ~ economic_freedom + inflation + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.569128947222676,0.56935299819948
"economic_growth ~ economic_freedom + life_expectancy + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,1.8262653426611,0.0679810903234063
"economic_growth ~ economic_freedom + life_expectancy + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.0018115344524367,0.998554778386461
"economic_growth ~ economic_freedom + life_expectancy + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,1.03181864171713,0.302362595211423
"economic_growth ~ economic_freedom + life_expectancy + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.448579866879836,0.653810626422091
"economic_growth ~ economic_freedom + life_expectancy + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.488226737923457,0.625457513146969
"economic_growth ~ economic_freedom + enrollment + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,1.16436830556602,0.244503550066468
"economic_growth ~ inequality + population + inflation + life_expectancy + enrollment + physical_capital + freedom_house","HC3",TRUE,-0.602644599295733,0.546904385855702
"economic_growth ~ inequality + population + inflation + life_expectancy + enrollment + trade + freedom_house","HC3",TRUE,-1.03031526930477,0.30313760897916
"economic_growth ~ inequality + population + inflation + life_expectancy + enrollment + gov_size + freedom_house","HC3",TRUE,-1.18525119264594,0.236303833812598
"economic_growth ~ inequality + population + inflation + life_expectancy + enrollment + conflict + freedom_house","HC3",TRUE,-1.38016340064569,0.168058174164533
"economic_growth ~ inequality + population + inflation + life_expectancy + physical_capital + trade + freedom_house","HC3",TRUE,-0.113726773118897,0.909475197689412
"economic_growth ~ inequality + population + inflation + life_expectancy + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.477999145992477,0.6327815601349
"economic_growth ~ inequality + population + inflation + life_expectancy + physical_capital + conflict + freedom_house","HC3",TRUE,0.351779569512357,0.725108401571903
"economic_growth ~ inequality + population + inflation + life_expectancy + trade + gov_size + freedom_house","HC3",TRUE,-1.25866544958931,0.208490006561762
"economic_growth ~ inequality + population + inflation + life_expectancy + trade + conflict + freedom_house","HC3",TRUE,-0.298818872601462,0.765158981362937
"economic_growth ~ inequality + population + inflation + life_expectancy + gov_size + conflict + freedom_house","HC3",TRUE,-1.42479625125532,0.154770190063523
"economic_growth ~ inequality + population + inflation + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,-0.435229812290792,0.663505337288622
"economic_growth ~ inequality + population + inflation + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.305258458214323,0.760261372710451
"economic_growth ~ inequality + population + inflation + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-0.548137675125193,0.583816583649271
"economic_growth ~ inequality + population + inflation + enrollment + trade + gov_size + freedom_house","HC3",TRUE,-1.0547070172966,0.291910691953253
"economic_growth ~ inequality + population + inflation + enrollment + trade + conflict + freedom_house","HC3",TRUE,-1.3947801765183,0.163606131361093
"economic_growth ~ inequality + population + inflation + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,-1.67543666730226,0.0945094769375894
"economic_growth ~ inequality + population + inflation + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.331712306144867,0.74019360515299
"economic_growth ~ inequality + population + inflation + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.395012911940116,0.692952503152218
"economic_growth ~ inequality + population + inflation + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.540124158237116,0.589345348075094
"economic_growth ~ inequality + population + inflation + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.39994430968081,0.16208079169323
"economic_growth ~ inequality + population + life_expectancy + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,-1.29327789621734,0.196249784628242
"economic_growth ~ inequality + population + life_expectancy + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.714018968368432,0.475453118961502
"economic_growth ~ inequality + population + life_expectancy + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-1.11133092603793,0.266880135250859
"economic_growth ~ inequality + population + life_expectancy + enrollment + trade + gov_size + freedom_house","HC3",TRUE,-1.69968138736424,0.0896134000457229
"economic_growth ~ inequality + population + life_expectancy + enrollment + trade + conflict + freedom_house","HC3",TRUE,-1.69459809073438,0.0906514382731191
"economic_growth ~ inequality + population + life_expectancy + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,-2.13426283958926,0.0333252400068539
"economic_growth ~ inequality + population + life_expectancy + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.683714959524366,0.494349513051201
"economic_growth ~ inequality + population + life_expectancy + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.135342271360899,0.892377531329869
"economic_growth ~ inequality + population + life_expectancy + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.951455372336411,0.341807767188522
"economic_growth ~ inequality + population + life_expectancy + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.78052243530125,0.0755156668894248
"economic_growth ~ inequality + population + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.446366275696432,0.6554707352921
"economic_growth ~ inequality + population + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-1.04434727034052,0.296753898475358
"economic_growth ~ inequality + population + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-1.16038569653168,0.246494988997421
"economic_growth ~ inequality + population + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.84719468350785,0.0653315728394033
"economic_growth ~ inequality + population + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-0.88616724455265,0.375930070783434
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,-0.641953127617222,0.521075486702041
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,-0.490565810747414,0.623889536908399
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-0.677053634055611,0.498652508438231
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + trade + gov_size + freedom_house","HC3",TRUE,-1.35106484411594,0.177096132235323
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + trade + conflict + freedom_house","HC3",TRUE,-1.41258177556893,0.158305102043618
"economic_growth ~ inequality + inflation + life_expectancy + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,-1.84662062503265,0.0654266136038728
"economic_growth ~ inequality + inflation + life_expectancy + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.737433171371474,0.461075739413428
"economic_growth ~ inequality + inflation + life_expectancy + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.256621343485372,0.797545753911624
"economic_growth ~ inequality + inflation + life_expectancy + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.627561791771216,0.530569731654038
"economic_growth ~ inequality + inflation + life_expectancy + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.45341956350851,0.146664462167353
"economic_growth ~ inequality + inflation + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.199473539539429,0.841951193030331
"economic_growth ~ inequality + inflation + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.527424422267266,0.598108524534429
"economic_growth ~ inequality + inflation + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-0.89078632363101,0.373519821872937
"economic_growth ~ inequality + inflation + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.65631553222799,0.098321116516939
"economic_growth ~ inequality + inflation + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-0.618096805286446,0.536785299704083
"economic_growth ~ inequality + life_expectancy + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,-0.744615626475315,0.456754020905888
"economic_growth ~ inequality + life_expectancy + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-1.18144388792455,0.237904041803772
"economic_growth ~ inequality + life_expectancy + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,-1.41801418711375,0.156865154860397
"economic_growth ~ inequality + life_expectancy + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,-2.12552198355155,0.034050962162495
"economic_growth ~ inequality + life_expectancy + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.01859129886763,0.308862648424863
"economic_growth ~ inequality + enrollment + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,-1.18682823029549,0.235909274759667
"economic_growth ~ population + inflation + life_expectancy + enrollment + physical_capital + trade + freedom_house","HC3",TRUE,0.210665801148342,0.833163773080289
"economic_growth ~ population + inflation + life_expectancy + enrollment + physical_capital + gov_size + freedom_house","HC3",TRUE,1.57745280028249,0.114874410220052
"economic_growth ~ population + inflation + life_expectancy + enrollment + physical_capital + conflict + freedom_house","HC3",TRUE,-0.1293385677582,0.897103657059096
"economic_growth ~ population + inflation + life_expectancy + enrollment + trade + gov_size + freedom_house","HC3",TRUE,1.44759788962503,0.147896360622999
"economic_growth ~ population + inflation + life_expectancy + enrollment + trade + conflict + freedom_house","HC3",TRUE,-0.149062703484261,0.881518626567673
"economic_growth ~ population + inflation + life_expectancy + enrollment + gov_size + conflict + freedom_house","HC3",TRUE,0.77322898735096,0.439530877187186
"economic_growth ~ population + inflation + life_expectancy + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,0.395810939799109,0.692282781429434
"economic_growth ~ population + inflation + life_expectancy + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.163085962358778,0.870463310695153
"economic_growth ~ population + inflation + life_expectancy + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,0.222107291404126,0.824260297888667
"economic_growth ~ population + inflation + life_expectancy + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.190129548079657,0.849230793216341
"economic_growth ~ population + inflation + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,1.67657759894992,0.0938075743794734
"economic_growth ~ population + inflation + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,0.0162485268765773,0.987037853190275
"economic_growth ~ population + inflation + enrollment + physical_capital + gov_size + conflict + freedom_house","HC3",TRUE,1.03284399178459,0.301887476104985
"economic_growth ~ population + inflation + enrollment + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.923725925719132,0.355807302948225
"economic_growth ~ population + inflation + physical_capital + trade + gov_size + conflict + freedom_house","HC3",TRUE,0.28052830433743,0.779110514714159
"economic_growth ~ population + life_expectancy + enrollment + physical_capital + trade + gov_size + freedom_house","HC3",TRUE,0.871376471147616,0.383668494036799
"economic_growth ~ population + life_expectancy + enrollment + physical_capital + trade + conflict + freedom_house","HC3",TRUE,-0.353092023706345,0.724055077427157
